bufaqdaı	narfaucu'i	under conditions $x_2$, it is possible that $x_1$ (event/state/property) doesn't happen
bufaqbubıaq	narfaunarbanzu	$x_1$ (event) is not a sufficient condition for $x_2$ to not happen
bufaqbudaı	narfaunarcu'i	under conditions $x_2$, it is not possible that $x_1$ (event/state/property) doesn't happen / $x_1$ necessarily happens
bujuna	narje'u	$x_1$ (du'u) is not true by standard/epistemology/metaphysics $x_2$
busıqfuq	narjista'u	$x_1$ is dirty laundry worn by $x_2$ for purpose $x_3$, dirty with $x_4$.
buduaraı	narju'odza	$x_1$ is an unknown value/argument, unknown to $x_2$
budeq	narka'e	$k_1$ is unable to do/be/uncapable of doing/being $k_2$ (event/state) under conditions $k_3$ (event/state).
bu'ıq	narkai	$x_1$ lacks property $x_2$.
buchoqgı	narplixau	$x_1$ is useless to agent $x_2$ by the standard of purpose $x_3$
buchoqhuı	narplixla	The use of $x_1$ for purpose $x_2$ is discouraged in favour of the use of $x_3$, whose age is less than the age of $x_1$, because $x_3$ is superior to $x_1$.  $x_1$, when used for purpose $x_2$, is deprecated in favour of $x_3$.
bupugaıcheu	narprugastcica	$x_1$ (event) causes jamais-vu to $x_2$ (person) using sense $x_3$ under conditions $x_4$
buromcoe	narsamjo'e	Computer $j=1=s_1$ is disconnected from [not connected to] computer $j_2=s_1$ via medium $j_3$.
buromcoetua	narsamjongau	$g_1$ (agent) disconnects computer $j=1=s_1$ from computer $j_2=s_1$ in medium $j_3$.
bulıeı	nartinbe	$t_1$ disobeys/does not follow the command/rule $t_2$ made by $t_3$; (adjective:) $t_1$ is disobedient.
buhuodeq	nartinka'e	$k_1$ is deaf/unable to hear under conditions $k_3$ (event/state).
bukaqdeq	narviska'e	$k_1$ is blind/unable to see under conditions $k_3$ (event/state).
bureqnıaı	naryremda'u	$d_1=r_1$ is an animal of species $d_2$ and not a human; $d_1=r_1$ is a non-human animal.
nhanometa	navytre	$m_1=n_1$ is $m_2=n_2$ nanometer(s) / billionth(s) of a meter [metric unit] in length (default 1) measured in direction $m_3=n_3$ by standard $x_4=m_3$.
boakıaq	ne'okre	$x_1$ is a mane on $x_2$
boabeaıshatı	nebdadycreka	$cr_1=d_1$ is a halter top of material $cr_2$.
boatoe	nebyka'a	$k_1$ is a guillotine/executioner's axe for beheading $k_2$.
boatoekea	nebyka'aca'a	$x_{1}$ is an apparatus with apparatus operator $x_{2}$.
boatıdujalıaıshuao	nebyplovoicpi	$ci_1=cn_2=v_1$ is a heron/egret/bittern of species $ci_2$
chohuaq	neizma	$x_1=n_1=z_1$ likes $x_3=n_2$ more than $x_2=z_2$ does, by margin $x_4=z_4$.
chohuaq	nelcymau	$z_1$, more than $z_2$, likes $n_2$ by amount $z_4$.
nıebuınuq'o	nerbarfa'e	$x_1$ is inside out
nıehıe	nerbei	$x_1$ imports $x_2$ to $x_3$ from $x_4$ via $x_5$ .
nıesho	nerbi'o	$x_1=b_1=n_1$ enters [becomes inside-of] $x_2=n_2$ under conditions $x_3=b_3$
nıeshatı	nercreka	$c_1$ is a singlet/undershirt/vest of material $c_2$.
nıerıa	nerkalri	$x_1$ is an entrance/entry/entryway/inlet/way in to $x_2$ for $x_3$ .
nıebuqnueq	nermolre'u	$x_{1}$ is a meat with turns out a bit too unspecific $x_{2}$.
guqmeaq	ni'ablo	$x_1$ is a submarine for carrying $x_2$, propelled by $x_3$.
shemıu	nibji'i	$j_1$ concludes that $n_1$ (du'u) logically implies $n_2$ under rules $n_3$.
shedıe	nibyti'i	$x_1=n_1$ (idea/fact/du'u) suggests/intimates that $x_2=n_2=s_2$ (idea/fact/du'u) is true as it appears to $x_3=s_3$
lıqzu	nimbau	$b_1$ is Láadan.
lıqpeso	nimpinji	$p_1$ is a/the penis of $p_2=n_1$ (female).
kerosokum	nimrysmuci	$s_1$ is/are grapefruit spoon/orange spoon [item of cutlery] suitable for eating citrus fruit $s_2=n_1$ made of material $s_3$.
nıqtue	nincu'u	$cu_1=cn_1$ is a new business involving persons $cu_2$
nıqtuepoq	nincu'upre	$p_1$ is an intrepreneur involved in business $cu_1=cn_1$
nıqnuaımıapoq	nindincfupre	$x_1$ is a parvenu
nıqbeotua	ninga'igau	$gas_1$ resets/changes $gal_1$ to a new value/content.
nıqpoq	ninpre	$c_1=p_1$ is a stranger to $c_2$ in aspect $c_3$ by standard $c_4$
nıqchoalaqfurıshuao	ninvokslicpi	$x_1$ cipni $x_2$ noi jutsi fi la'o banlu'atu. Parulidae .banlu'atu
nıqnıaqdaqchıu	ninyna'adetri	$d_1$ is New Year's Day of $d_2=n_1=c_1$ at location $d_3$ in calendar $d_4$.
guqgıulaı	nitlijbu'i	$x_1$ is an underscore character
guqhuaq	nitmau	$z_1=c_1$ is lower than $z_2$ beneath $c_2$ in frame of reference $c_3$ by amount/excess $z_4$.
guqgıam	nitmu'u	$x_1$ moves down to $x_2$ from $x_2$
guqsoq	nitrai	$t_1=c_1$ is the lowest among set/range $t_4$ beneath $c_2$ in frame of reference $c_3$.
guqchue	nitre'e	$x_1$ is a subway train consisting of cars $x_2$.
guqshoem	nityjinru	$j_1=c_1$ (object/person) dives beneath/below/under from $c_2$ (object/water surface) in frame of reference $c_3$, submerged in liquid $j_2$ .
guqshoemfa	nityjirkla	$k_1=j_1=c_1$ dives to destination $k_2$ from origin $k_3$ via route $k_4$ using means/vehicle $k_5$ in  liquid $j_2$ beneath/under/down from $c_2$ (object/water surface) in frame of reference $c_3$.
guqshoemchao	nityjirma'e	$m_1$ is a diver propulsion vehicle (DPV) carrying $m_2=j_1=c_1$ (diver/object), propelled by $m_4$.
guqtuı	nitytse	$z_1$ sits on surface $z_2=c_1$ that is below $c_2$ in frame of reference $c_3$.
juokuq	noisku	$c_1$ announces/proclaims $c_2$ (sedu'u/text/lu'e concept) for audience $c_3=n_4$ via expressive medium $c_4$.
ruaısuoı	nolba'i	$b_1=n_1$ is titled with high aristocratic/noble/elite status in/under culture/society $b_3=n_2$.
ruaıkıoq	nolboi	$x_1$ is an orb made of  $b_2$ used by $n_1$.
ruaıgaq	nolkansa	$k_1$ is a courtier to sovereign/aristocrat/noble $k_2$ in culture/country $n_2=k_3$.
ruaıde	nolmle	$m_1=n_1$ is elegant to $m_2=n_2$.
ruaısoqcue	nolraitru	$t_1=n_1$ is a regent/monarch of $t_2$ by standard $n_2$.
ruaılueq	nolse'u	$s_1$ is a servant of  sovereign/aristocrat/noble $s_2=n_1$ in culture/country $n_2$ with responsibilities $s_3$.
ruaıtuım	nolstizu	$s_1$ is a throne/ceremonial chair used by noble/aristocratic/elite/high-born/titled in/under culture/society/standard $n_2$. 
ruaıcaqnaq	noltronau	$ni_1=j_1=no_1$ is a Duke/Baron/Count/Earl/Marquess/ [titled noble of middle rank] ruling $j_2$ under culture/standard $no_2$.
ruaıcaqlıq	noltroni'u	$ni_1=j_1=no_1$ is a Duchess/Baroness/Countess/Marchioness/ [titled noble of middle rank] ruling $j_2$ under culture/standard $no_2$..
ruaıcuelıq	noltrufe'i	$x_1$ is a queen/empress reigning over $x_2$
ruaıcuenaq	noltrunau	$x_1$ is the king of $x_2$ by standard $x_3$.
ruaıcuelıq	noltruni'u	$x_1$ is the queen of $x_2$ by standard $x_3$.
ruaıluaıpoq	nolxampre	$x1$ is a jester of court/for person $x2$
ruaıgıaq	nolzgi	$z_1=n_1$ the classical music performed at/by $z_2$ (event) originating in culture $n_1$.
sıajıaochı	nonceikri	$k_1$ is an atheist.
sıaseje	noncinse	$c_1$ is asexual in situation $c_2$ by standard $c_4$.
sıachaq	nondei	$x_1$ is a Sunday of week $x_2$ in calendar $x_3$.
sıaramıq	nonjavycimni	$x_1$ is either infinite or zero in property/dimension $x_2$ to degree (quantity)/of type $x_3$
sıagaq	nonkansa	$x_1$ is alone/lonely/lonesome in state/condition/enterprise $x_2$.
sıazaı	nonpa'a	$x_1$ wishes for $x_2$ (impossibility or believed impossibility)
sıamaıseje	nonpamcinse	$c_1$ in activity/state $c_2$ exhibits an aromantic orientation by standard $c_4$.
sıaguoguoduı	nonrefke'udu'e	if $x_1$ never happens again, it would be too soon
sıachıo	nonroi	$x_1$ never happens in interval $x_2$. $x_1$ happens zero times.
sıachıaq	nonsanji	$x_1$ is unconscious; $x_1$ has blacked out.
sıakuq	nonsku	$x_1=c_1$ is quiet and says nothing to $x_2=c_3$.
sıasıu	nonsmi	$x1$ is the zero(-like)/additive identity of structure/ring $x2$; often is denoted by ' $0_R$ '  (for structure/ring R, specified by $x2$) or by  '0' when context is obvious
sıasıureu	nonsmipi'i	$x1$ is a zero-divisor partnered with element(s) $x2$ in structure/ring $x3$
sıasıuteu	nonsmitenfa	$x1$=$t2$ is an element in the set that underlies structure/ring $x2$≈$s3$ that is nilpotent in that structure with nilpotency $x3$=$t3$ (nonnegative integer according to the typical rules)
sıaseum	nonvanci	$x_1$ is a Sunday evening of week $x_2$ in calendar $x_3$.
sıabuhuaq	nonynalmau	$x_1$ is lesser or equal to zero by amount $x_2$
sıabukuoı	nonynalme'a	$x_1$ is greater or equal to zero by amount $x_2$; $x_1$ is a positive number (greater than zero)
tuaosao	norbra	$x1=b1$ is middle-sized in property $x2=b2$ by standard $x3=b3$
tuaonua	norcpa	$c_1$ neither gets $c_2$ from $c_3$ nor puts $c_2$ at $c_3$
tuaojoe	norcre	$x_1$ is mediocre (in terms of skill) at $x_2$ (ka/activity) by standard $x_3$
tuaoshao	nordji	$x_1$ is indifferent/neutral/apathetic about event/state $x_2$.
tuao'ıq	norkai	$x_1$ is liminally/neutrally $x_2$ (ka); $x_1$ is between the state of $x_2$ and the state of the inverse of $x_2$
tuaode	normle	$m_{1}$ is plain/ordinary-looking (neither ugly nor beautiful) to $m_{2}$ in aspect $m_{3}$ (ka) by aesthetic standard $m_{4}$.
tuaomuoq	normro	$m_1$ is undead.
tuaosıaseje	nornoncinse	$c_1$ exhibits gray asexuality in situation $c_2$ by standard $c_4$.
tuaozaı	norpa'a	$x_1$ is indifferent/neutral/apathetic about event $x_2$, expected likelihood $x_3$.
tuaomaı	norpa'i	$x_1$ is indifferent/apathetic/dispassionate/uninvolved/unmoved towards/with/by $x_2$.
tuaosuaomıu	norvaismu	$s_1=v_1$ is an interpretation of $s_2$ recognized by $s_3$ but judged unimportant by $v_2$.
tuaogı	norxau	$x_1$ is mediocre (in terms of benefit) for $x_2$ by standard $x_3$
tuaogımıu	norzau	$x_1$ is indifferent towards $x_2$.
juokaı	notci'a	$c_1$ notes down $c_2$ on display/storage medium $c_3$ with writing implement $c_4$.
juocoa	notcripu	$x_1$ is a chat bridge / service relaying messages between $x_2$ and $x_3$ (message platforms/carriers/services/xelbe'i)
juokuq	notsku	$c_1$ announces/proclaims $c_2$ (sedu'u/text/lu'e concept) for audience $c_3=n_4$ via expressive medium $c_4$.
lomdıeq	nurbe'i	$b_1$ archives $s_1=b_2$ in medium $b_5$.
lomkopı	nurfu'i	$f_1$ is a backup / danger avoiding duplicate / copy of $f_2=s_1$ in form / medium $f_3$ made by method $f_4$ to protect / secure against event $s_2$ (generally destruction or loss).
lomtua	nurgau	$g_1$ [person/agent] rescues/causes $s_1$ to be secure/safe from threat $s_2$.
lomrıu	nurxru	$x_1$ saves/rescues/redeems/delivers $x_2$=$s_1$ from threat/peril $s_2$ 
lombue	nurzda	$z_1$ is a safehouse for protecting $s_1=z_2$ from threat $s_2$ (event).
zaımeo	pa'adri	$x_1$ is sad about $x_2$ (event), which has occured contrary to their hopes.
abaseo	pa'uspe	$x_1$ is a step-parent via the father of $x_2$ due to marriage with the latter's father according to law/custom $x_3$, where said fatherhood is not necessarily biological.
cheomhıaı	pacmi'a	$c_1$ evilly laughs.
cheomsoqrıaq	pacraistu	$t_1$ is a hell (evil-superlative-site) of evil being(s) $p_1$=$r_1$, most evil among $r_3$, evil by standard $p_2$.  
cheom'aıpı	pacycrida	$x_1$ is a demon
cheomsuoq	pacyxlu	$xl_1$ (agent) tempts $xl_2$ into evil $xl_3=p_1$ by influence/threat/lure $xl_4$, said act being evil by standard $p_2$.
cheomtao	pacyzu'e	$z_1$ sins by doing $z_2=p_1$ by standard $p_2$.
abachua	pafcme	$p_1=c_1$ (quoted word(s)) is a/the patronymic [a personal name based on the name of one's father] of $p_2=c_2$ to/used-by namer/name-user $c_3$ (person).
abamama	pafmamta	$x_1$ is a paternal grandmother of  $x_2$.
aba'aba	pafpa'u	$x_1$ is a paternal grandfather of  $x_2$.
paqchuao	pagyca'o	$p_1=c_1$ is a tab (navigational widget) in $p_2=c_2$.
paqdıem	pagzai	$x_1=z_1$ is a department store selling/trading (for) $x_2=z_2$, with departments $x_3=z_3=p_1$
jıekoe	paijdi	$j_1=p_1$ gives a verdict $j_2$ (du'u) about matter $j_3=p_2$ (abstract).
jıefıuq	paijgu	$x_1$ is a court of law with jurisdiction $x_2$
jıefuaımea	pairkamnycmi	$c_1$ is a member of jury/judging panel $c_2=p_1=k_1$ deciding matter $p_2$ in court/judging body $k_3$.
jıenhe	pairlai	$x_1=k_1=p_2$ has score / ranking / judgement $x_2=k_2=p_3$ according to judge / evaluator / ranking $x_3=k_3=p_1$; $x_2$ is the score / rank of $x_1$ according to judge $x_3$.
jıecuedoem	pairtruci'e	$c_1=t_1=p_1$ is the judicial branch of the government of people/territory/domain/subjects $t_2$. 
nhuqsho	palbi'o	$x_1$ gets promoted to $x_2$ (object, state).
nhuqcıa	palcau	$x_1$ (activity/event) is profitless / unprofitable to $x_2$
nhuqtua	palgau	$x_1$ promotes $x_2$ to $x_3$ (object, state).
maıseje	pamcinse	$c_1$ in activity/state $c_2$ exhibits romantic orientation $c_3$ (ka) by standard $c_4$.
maınoı	pamcro	$x_1$ experiences so-called 'heartache'/love-pain.
maıkaqsı	pamcta	$c_1=p_1$ lovingly looks at/views/regards/watches/gazes at $c_2=p_2$
maıfa	pamli'u	$p_1\operatorname\&p_2=l_1$ (mass) date via route $l_2$ using means $l_3$.
maıruanıu	pamrulspa	$l_1$ is a lily of the Nile/African lily (genus Agapanthus) of species/strain $l_2$.
maıcheo	pamsi'u	$x_1$ love each other; $x_1$ are in love
maıpoıba	pamsrasu	$x_1$ is lovegrass of species/variety $x_2$.
shısueq	pavbo'a	$x_{1}$ is a P-wave / primary wave in medium $x_{2}$, wave-form $x_{3}$, wave-length $x_{4}$, frequency $x_{5}$.
shıjeq	pavdu'i	$x_1=d_1=d_2$ is unique in property / dimension / quantity / aspect $x_2=d_3$ among $x_3$; $x_1$ is the only / sole $x_2$ [property] among $x_3$.
shıgıqseje	pavdutcinse	$c_1$ is strictly heterosexual in situation $c_2$ by standard $c_4$.
shıraı'ıq	pavdzakai	$x_1$ is the only thing that $x_2$; $x_1$ is the sole $x_2$-er; only $x_1$ is $x_2$.
shıhuaq	pavmau	$x_1$ is greater than the multiplicative identity; $x_1$ expands/dilates/scales up something when multiplying it.
shıkuoı	pavme'a	$x_1$ is less than the multiplicative identity; $x_1$ contracts/reduces/scales down something when multiplying it.
shılıaq	pavmei	$m_1$ is singular.
shılıaqraı	pavmeidza	$x_1$ (number) is the quantity of individual specimens in the domain of discourse that satisfy the property $x_2$
shıjeqseje	pavmitcinse	$c_1$ is strictly homosexual in situation $c_2$ by standard $c_4$.
shıjeqmaıseje	pavmitpamcinse	$c_1$ in activity/state $c_2$ exhibits a strictly homoromantic orientation by standard $c_4$.
shıkochaq	pavmoidei	$x_1$ is $x_2=d_2$ (default: 1) first days of a set of days (week, month, year) $x_3=m_2$ ordered by rule $x_4=m_3$ and being a day by standard $x_5=d_3$ 
shıkojoaq	pavmoija'a	$j_1$ has the rank of Lieutenant/1st Lieutenant (equivalent of NATO OF-1) in military unit /organization $j_2$.
shımuaosaımeaq	pavmudblo	$x_1$ is a dugout for carrying $x_2$
shısıajue	pavnonma'i	$x_1$ is October/the tenth month of year $x_2$ in calendar $x_3$.
shısıajue	pavnonmasti	$x_1$ is October/the tenth month of year $x_2$ in calendar $x_3$.
shısıakojoaq	pavnonmoija'a	$j_1$ has the rank of Field Marshall/General of the Army//Fleet Admiral/Marshall of the Air Force (equivalent of NATO OF-10) in military unit $j_2$.
shıgugamgam	pavrelblikubli	$k_1$ is/are (a) dodecahedron(s)/dodecahedra/regular polyhedron [3-dimensional shape/form] and composed of twelve pentagonal sides $k_3=b_3$.
shıgujue	pavrelma'i	$x_1$ is December/the twelfth month of year $x_2$ in calendar $x_3$.
shıgujue	pavrelmasti	$x_1$ is December/the twelfth month of year $x_2$ in calendar $x_3$.
shıchıochoq	pavroipli	$x_1$ uses $x_2$ once, for purpose $x_3$
shısejeseaqpoq	pavycinglepre	$pr_1$ is (a) monosexual/non-bisexual.
shıseje	pavycinse	$c_1$ is monosexual in situation $c_2$ by standard $c_4$.
shıfaq	pavyfau	$x_1$ is a one-time event/occurrence; $x_1$ does not happen again.
shıfaqchuo	pavyfautci	$x_1$ is a single-use/one-time tool/utensil/resource/implement used for doing $x_2$ (and discarded afterward).
shıkopıtoa	pavyfu'ivla	$x_1=v_1=f_1$ is a stage 1 fu'ivla meaning $x_2=v_2$, based on word $x_3=f_2$ in language $x_4$.
shırıalaq	pavykarsna	$x_1$ (sound, text) is a monophthong.
shıshıjue	pavypavma'i	$x_1$ is November/the eleventh month of year $x_2$ in calendar $x_3$.
shıshıjue	pavypavmasti	$x_1$ is November/the eleventh month of year $x_2$ in calendar $x_3$.
shıpıanete	pavyplini	$p_1$ is the closest planet (default is Mercury if p2 is the Sun) revolving around $p_2$ (default is the Sun), with planetary characteristics $p_3$, orbital parameters $p_4$.
shıchoqchuo	pavyplitci	$x_1$ a single-use tool/implement/implement for doing $x_2$; $x_1$ is designed to be discarded after the first use.
shıpoe	pavysei	$p_1=s_1$ is alone, lacking the company of $s_2$.
shıtoaıdeto	pavysletarbi	$x_1$ is a zygote / one-cell embryo of parent(s) $x_2$
shısıu	pavysmi	$x1$ is the one(-like) element/multiplicative identity of structure/ring $x2$; often is denoted by  ' $1_R$ ' or  ' $I_R$  ' or by  (when context is obvious)  '1' or 'I', for structure/ring R (given by $x2$).
shımıu	pavysmu	$s_1$ is the single, unambiguous meaning of $s_2$ recognized/accepted by $s_3$; $x_2=s_2$ is unambiguous/explicit according to $x_3=s_3$.
shıteı	pavytai	$t_1$ is monomorphic.
shıseum	pavyvanci	$x_1$ is a Monday evening of week $x_2$ in calendar $x_3$.
shıcıu	pavyvi'i	$p_1=v_2$ urinates, "goes number 1" from source $v_3$ via means/route $v_4$
shısıoqchao	pavyxilma'e	$m_1$ is a unicycle/one-wheeled vehicle carrying $m_2$ in/on surface/medium $m_3$, propelled by $m_4$.
fuheqbuaq	pazvaufli	$x_1$ miscarries after being pregnant with $x_2$
fumıa	pazycfu	$r_1$ has many children.
fushuaqcheo	pazyprasi'u	$x_1$ (set) is composed of members which interbreed with one another.
fushuaqcheodeq	pazyprasimka'e	$x_1$ (individual, mass, or population (set?)) and $x_2$ (individual, mass, or population (set?)) are capable of mutually interbreeding/producing offspring with one another.
paımoe	pe'ocni	$x_1$ feels friendship towards $x_2$
puaqpua	pecpu'a	$x_1$ is pleasant to the touch / feels good to touch, to $x_2$
paımaı	pedypa'i	$x_1$ feels friendly/fraternal love [philia] toward $x_2$
paıcheo	pedysi'u	$x_1$ are friends (of each other, distributively)
moıpoq	peipre	$pr_1=pe_1$ is an intellectual thinking thoughts/reflecting upon $pe_2$.
moırıu	peixru	$x_1=p_1$ thinks back to origin/earlier state $x_3$ about $p_2$ (abstraction).
luehaqkepa	peldjasluni	$x_1$  is a yellow onion (Allium cepa) of variety/breed $x_2$.
luekero	pelnimre	$x_1$ is a lemon of variety $x_2$.
luepuruq	pelsmela	$x_1$ is an apricot [fruit] of species/variety $x_2$
pısomuaosaı	permudri	$p_1=m_1$ is a quantity of/is made of/contains pear wood/lumber of type $p_2=m_2$.
pısotama	pertamca	$t_1$ is a pear tomato of variety/strain $t_2$.
pısomuao	pertricu	$s_1$ is a pear tree (genus Pyrus) of species/cultivar $s_2$.
moıkıaı	pesku'i	$p_1=k_1$ is considerate of $p_2=k_2$.
moıcase	pesru'e	$x_1 =$ pr$_1$ is cognition (process of thought) with inputs $x_2 =$ pr$_2$, outputs $x_3 =$ pr$_3 =$ pe$_2$, passing through stages $x_4 =$ pr$_4$, performed by $x_5 =$ pe$_1$.
moıdıe	pesti'i	$s_1=p_1$ hypothesizes $s_2=p_2$ to audience $s_3$ about subject/concept $x_4=p_2$.
moıdıu	pesyske	$s_1$ is cognitive science/cognitive psychology, of/about subject matter $s_2$ based on methodology $s_3$.
aısahupaıtoa	pevjifpedvla	$x_1$ is a "false friend" (word in different language that looks or sounds similar, but differs significantly in meaning) to $x_2$, meaning $x_3$ in language $x_4$.
aıshıe	pevycikna	$x_1=c_1$ is "woke" to/aware of $x_2$
aıcuaımetoa	pevycimjvo	$l_1$ is an implicitly metaphorical lujvo with meaning $l_2$ and arguments $l_3$ built from metaphor $l_4$.
aıbore	pevypinta	$x_1$ (organization/group/structure) is horizontal in metaphorical frame of reference $x_2$; $x_1$ lacks hierarchy/levels of membership of type $x_2$.
aı'aomo	pevyplu	$x_1$ is like an island in a sea of $x_2$; $x_1$ is very distinct/foreign (in appearance, composition and/or behavior) from surroundings/environment/background $x_2$.
aımuse	pevysmacu	$x_1$ is a computer mouse with button/buttons $x_2$.
aımusesıoq	pevysmacyxi'u	$x_1$ is a mouse wheel of computer mouse $x_2$, and is made of materials/having properties $x_3$.
